Date - MST,Calgary,Central,Edmonton, Losses,Northeast,Northwest,South,System Load
6/20/2021 4:00:00 PM,"1,201","1,181","1,529",207,"1,109",756,908,"6,894"
6/20/2021 5:00:00 PM,"1,192","1,178","1,528",210,"1,106",758,918,"6,893"
6/20/2021 6:00:00 PM,"1,184","1,189","1,499",148,"1,106",756,934,"6,818"
6/20/2021 7:00:00 PM,"1,169","1,185","1,529",225,"1,156",737,944,"6,946"
6/20/2021 8:00:00 PM,"1,134","1,184","1,482",210,"1,154",732,939,"6,838"
6/20/2021 9:00:00 PM,"1,093","1,196","1,423",190,"1,157",735,920,"6,717"
6/20/2021 10:00:00 PM,999,"1,162","1,353",176,"1,159",753,880,"6,484"
6/20/2021 11:00:00 PM,911,"1,123","1,251",152,"1,146",774,869,"6,227"
6/21/2021 12:00:00 AM,861,"1,099","1,198",167,"1,140",762,858,"6,085"
6/21/2021 1:00:00 AM,835,"1,092","1,154",162,"1,138",759,849,"5,990"
6/21/2021 2:00:00 AM,823,"1,090","1,141",174,"1,118",814,842,"6,002"
6/21/2021 3:00:00 AM,833,"1,089","1,137",186,"1,076",809,842,"5,973"
6/21/2021 4:00:00 AM,866,"1,086","1,152",176,"1,034",825,842,"5,981"
6/21/2021 5:00:00 AM,981,"1,112","1,258",174,"1,034",850,868,"6,280"
6/21/2021 6:00:00 AM,"1,116","1,161","1,425",192,"1,053",878,895,"6,723"
6/21/2021 7:00:00 AM,"1,207","1,202","1,541",162,"1,064",845,896,"6,923"
6/21/2021 8:00:00 AM,"1,280","1,232","1,609",168,"1,097",839,907,"7,138"
6/21/2021 9:00:00 AM,"1,357","1,269","1,669",195,"1,113",835,929,"7,374"
6/21/2021 10:00:00 AM,"1,411","1,292","1,730",239,"1,090",836,943,"7,549"
6/21/2021 11:00:00 AM,"1,450","1,305","1,781",232,"1,110",836,947,"7,668"
6/21/2021 12:00:00 PM,"1,468","1,323","1,813",251,"1,127",847,961,"7,799"
6/21/2021 1:00:00 PM,"1,487","1,302","1,846",239,"1,128",815,948,"7,772"
6/21/2021 2:00:00 PM,"1,509","1,284","1,853",260,"1,134",813,957,"7,822"
6/21/2021 3:00:00 PM,"1,520","1,269","1,905",259,"1,139",751,985,"7,843"
6/21/2021 4:00:00 PM,"1,536","1,257","1,875",202,"1,128",738,"1,002","7,753"
6/21/2021 5:00:00 PM,"1,475","1,239","1,787",235,"1,159",725,"1,015","7,650"
6/21/2021 6:00:00 PM,"1,422","1,224","1,735",202,"1,147",710,"1,026","7,481"
6/21/2021 7:00:00 PM,"1,360","1,195","1,719",243,"1,145",705,"1,030","7,412"
6/21/2021 8:00:00 PM,"1,295","1,189","1,668",184,"1,131",714,"1,005","7,202"
6/21/2021 9:00:00 PM,"1,228","1,194","1,602",175,"1,108",730,"1,005","7,059"
6/21/2021 10:00:00 PM,"1,112","1,139","1,513",146,"1,074",748,963,"6,711"
6/21/2021 11:00:00 PM,"1,009","1,104","1,397",215,"1,041",743,938,"6,463"
6/22/2021 12:00:00 AM,945,"1,090","1,314",199,"1,038",745,915,"6,261"
6/22/2021 1:00:00 AM,902,"1,074","1,274",188,"1,028",821,895,"6,197"
6/22/2021 2:00:00 AM,877,"1,066","1,252",203,"1,012",860,886,"6,168"
6/22/2021 3:00:00 AM,882,"1,049","1,242",204,"1,018",877,890,"6,176"
6/22/2021 4:00:00 AM,913,"1,051","1,246",213,"1,045",877,887,"6,245"
6/22/2021 5:00:00 AM,"1,038","1,092","1,357",185,"1,044",890,901,"6,520"
6/22/2021 6:00:00 AM,"1,195","1,145","1,545",196,"1,073",918,926,"7,011"
6/22/2021 7:00:00 AM,"1,303","1,209","1,663",188,"1,100",902,950,"7,328"
6/22/2021 8:00:00 AM,"1,384","1,255","1,736",196,"1,112",900,974,"7,571"
6/22/2021 9:00:00 AM,"1,443","1,284","1,780",250,"1,131",853,994,"7,747"
6/22/2021 10:00:00 AM,"1,491","1,268","1,823",277,"1,134",819,998,"7,824"
6/22/2021 11:00:00 AM,"1,533","1,266","1,848",222,"1,162",814,"1,003","7,864"
6/22/2021 12:00:00 PM,"1,568","1,262","1,915",305,"1,176",785,"1,030","8,057"
6/22/2021 1:00:00 PM,"1,597","1,245","1,904",244,"1,207",734,"1,039","7,988"
6/22/2021 2:00:00 PM,"1,625","1,244","1,923",243,"1,218",714,"1,054","8,039"
6/22/2021 3:00:00 PM,"1,648","1,261","1,939",232,"1,206",714,"1,081","8,100"
6/22/2021 4:00:00 PM,"1,655","1,245","1,944",237,"1,123",722,"1,098","8,041"
6/22/2021 5:00:00 PM,"1,586","1,270","1,909",236,"1,107",764,"1,106","7,994"
6/22/2021 6:00:00 PM,"1,540","1,275","1,849",244,"1,135",795,"1,122","7,976"
6/22/2021 7:00:00 PM,"1,475","1,287","1,787",237,"1,141",817,"1,147","7,907"
6/22/2021 8:00:00 PM,"1,399","1,278","1,740",249,"1,114",814,"1,144","7,755"
6/22/2021 9:00:00 PM,"1,318","1,237","1,639",200,"1,096",816,"1,113","7,435"
6/22/2021 10:00:00 PM,"1,196","1,149","1,493",210,"1,058",870,"1,061","7,052"
6/22/2021 11:00:00 PM,"1,088","1,087","1,366",184,"1,031",903,"1,026","6,699"
6/23/2021 12:00:00 AM,"1,017","1,053","1,287",195,"1,024",901,988,"6,478"
6/23/2021 1:00:00 AM,966,"1,067","1,262",183,"1,023",901,960,"6,376"
6/23/2021 2:00:00 AM,937,"1,107","1,270",200,"1,020",896,953,"6,397"
6/23/2021 3:00:00 AM,932,"1,099","1,263",188,"1,013",891,950,"6,348"
6/23/2021 4:00:00 AM,958,"1,106","1,269",200,"1,034",867,937,"6,382"
6/23/2021 5:00:00 AM,"1,075","1,132","1,375",232,"1,032",881,944,"6,682"
6/23/2021 6:00:00 AM,"1,214","1,183","1,531",200,"1,039",912,964,"7,054"
6/23/2021 7:00:00 AM,"1,279","1,229","1,628",224,"1,052",912,969,"7,305"
6/23/2021 8:00:00 AM,"1,321","1,261","1,698",211,"1,078",873,983,"7,434"
6/23/2021 9:00:00 AM,"1,370","1,269","1,747",161,"1,081",828,"1,005","7,468"
6/23/2021 10:00:00 AM,"1,424","1,256","1,753",201,"1,106",809,"1,018","7,572"
6/23/2021 11:00:00 AM,"1,459","1,262","1,776",235,"1,120",821,"1,022","7,695"
6/23/2021 12:00:00 PM,"1,482","1,272","1,781",229,"1,131",829,"1,024","7,747"
6/23/2021 1:00:00 PM,"1,498","1,262","1,767",238,"1,132",856,"1,055","7,809"
6/23/2021 2:00:00 PM,"1,509","1,243","1,768",222,"1,054",839,"1,047","7,685"
6/23/2021 3:00:00 PM,"1,506","1,236","1,798",201,"1,052",828,"1,063","7,687"
6/23/2021 4:00:00 PM,"1,497","1,244","1,809",197,"1,061",814,"1,082","7,708"
6/23/2021 5:00:00 PM,"1,407","1,222","1,740",210,"1,075",804,"1,063","7,524"
6/23/2021 6:00:00 PM,"1,341","1,200","1,676",239,"1,071",795,"1,080","7,405"
6/23/2021 7:00:00 PM,"1,273","1,212","1,614",235,"1,071",812,"1,061","7,280"
6/23/2021 8:00:00 PM,"1,220","1,194","1,577",183,"1,098",802,"1,059","7,132"
6/23/2021 9:00:00 PM,"1,166","1,159","1,499",182,"1,104",806,"1,034","6,951"
6/23/2021 10:00:00 PM,"1,061","1,122","1,416",179,"1,087",804,995,"6,666"
6/23/2021 11:00:00 PM,975,"1,093","1,318",188,"1,062",792,970,"6,398"
6/24/2021 12:00:00 AM,925,"1,076","1,303",133,"1,025",781,957,"6,201"
6/24/2021 1:00:00 AM,891,"1,093","1,245",168,"1,024",769,947,"6,137"
6/24/2021 2:00:00 AM,878,"1,091","1,253",131,"1,030",777,942,"6,100"
6/24/2021 3:00:00 AM,883,"1,091","1,254",194,"1,025",778,940,"6,165"
6/24/2021 4:00:00 AM,927,"1,097","1,255",197,"1,011",799,941,"6,225"
6/24/2021 5:00:00 AM,"1,039","1,131","1,344",223,"1,024",791,960,"6,509"
6/24/2021 6:00:00 AM,"1,155","1,183","1,496",206,"1,048",772,"1,006","6,865"
6/24/2021 7:00:00 AM,"1,216","1,222","1,614",155,"1,081",805,"1,025","7,119"
6/24/2021 8:00:00 AM,"1,258","1,257","1,718",143,"1,095",823,"1,042","7,338"
6/24/2021 9:00:00 AM,"1,283","1,284","1,777",206,"1,114",829,"1,050","7,551"
6/24/2021 10:00:00 AM,"1,314","1,291","1,802",204,"1,142",841,"1,038","7,639"
6/24/2021 11:00:00 AM,"1,334","1,295","1,819",216,"1,158",845,"1,003","7,671"
6/24/2021 12:00:00 PM,"1,348","1,287","1,832",242,"1,167",853,997,"7,716"
6/24/2021 1:00:00 PM,"1,359","1,229","1,858",213,"1,173",832,995,"7,647"
6/24/2021 2:00:00 PM,"1,362","1,221","1,861",232,"1,159",833,989,"7,646"
6/24/2021 3:00:00 PM,"1,357","1,230","1,892",174,"1,173",841,969,"7,624"
